,DATE,MONTH,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max
2243,20060221,2,8,5.4,11.9,0.87,1.0153,0.25,0.02,0.0,2.5,1.6,3.4
2244,20060222,2,8,4.8,10.0,0.77,1.0251,0.26,0.0,0.0,1.8,0.4,3.2
2245,20060223,2,7,3.5,8.4,0.66,1.0232,0.34,0.0,0.3,0.5,-1.3,2.6
2246,20060224,2,4,6.1,16.4,0.64,1.0197,1.04,0.0,7.2,1.4,-1.8,5.4
2247,20060225,2,3,6.1,12.7,0.67,1.0172,1.19,0.0,9.0,0.0,-2.5,4.0
2248,20060226,2,6,3.3,9.4,0.74,1.0202,0.54,0.0,1.6,-0.9,-4.7,2.8
2249,20060227,2,7,2.6,7.0,0.89,1.0161,0.32,0.14,0.1,-0.3,-6.2,2.8
2250,20060228,2,8,4.7,10.1,0.95,1.0018,0.28,0.75,0.0,1.1,-0.3,3.1
2251,20060301,3,6,6.0,12.8,0.86,1.0023,0.51,0.1,0.9,-0.1,-1.2,1.1
2252,20060302,3,4,6.0,11.8,0.79,1.0027,1.12,0.01,6.2,-0.3,-3.2,3.1
2253,20060303,3,6,2.5,7.0,0.84,0.9983,0.49,0.01,0.7,-0.2,-3.5,2.1
2254,20060304,3,5,2.9,9.7,0.86,0.9994,0.98,0.0,4.5,-0.6,-5.9,3.5
2255,20060305,3,5,4.7,13.4,0.86,1.0056,0.96,0.04,4.2,0.4,-4.8,4.8
2256,20060306,3,6,4.5,11.9,0.81,1.0142,0.95,0.05,4.0,2.1,0.2,5.7
2257,20060307,3,4,3.4,10.7,0.72,1.0192,1.15,0.0,5.8,2.3,-0.9,6.0
2258,20060308,3,7,7.0,13.5,0.84,1.0041,0.35,1.6,0.0,2.6,0.7,6.1
2259,20060309,3,8,4.2,11.2,0.94,0.997,0.36,0.48,0.0,7.9,6.1,9.2
2260,20060310,3,7,5.6,13.5,0.83,1.0003,0.56,0.96,0.8,5.2,1.4,7.5
2261,20060311,3,6,4.1,12.1,0.89,1.0109,0.37,0.14,0.0,0.0,-4.4,3.5
2262,20060312,3,2,2.6,7.8,0.71,1.0308,1.32,0.0,6.7,-3.2,-6.7,1.3
2263,20060313,3,0,2.5,7.0,0.71,1.033,1.73,0.0,10.9,-2.6,-9.4,3.6
2264,20060314,3,4,3.5,10.3,0.57,1.0268,1.71,0.0,10.4,0.2,-5.1,7.0
2265,20060315,3,4,3.6,10.0,0.68,1.0235,1.68,0.0,9.9,1.3,-3.3,6.5
2266,20060316,3,7,4.6,10.3,0.68,1.0253,0.4,0.0,0.0,1.7,-0.8,3.5
2267,20060317,3,6,5.0,10.0,0.76,1.0256,0.75,0.0,1.6,1.5,-0.7,3.1
2268,20060318,3,1,4.7,10.7,0.77,1.0217,1.73,0.0,9.8,1.9,-1.8,6.7
2269,20060319,3,3,2.7,6.6,0.83,1.0156,1.35,0.0,6.0,1.4,-2.2,6.8
2270,20060320,3,6,2.1,5.9,0.82,1.0119,0.73,0.0,1.3,3.2,-0.7,6.2
2271,20060321,3,5,4.0,9.2,0.62,1.0104,1.4,0.0,6.2,2.7,-0.7,6.9
2272,20060322,3,3,2.7,8.9,0.66,1.0124,1.56,0.0,7.5,1.1,-4.1,7.1
2273,20060323,3,1,3.3,11.1,0.52,1.0126,1.99,0.0,11.5,3.4,-4.7,10.7
2274,20060324,3,7,6.9,13.7,0.68,1.0014,0.71,0.41,1.0,6.9,3.9,9.7
2275,20060325,3,7,5.0,14.4,0.81,1.0056,0.86,0.59,1.8,11.6,9.1,15.0
2276,20060326,3,7,6.1,13.7,0.82,1.0089,0.9,0.06,2.0,14.5,11.0,18.2
2277,20060327,3,6,6.5,17.6,0.75,1.0041,1.02,0.14,2.7,14.4,9.3,19.1
2278,20060328,3,5,6.6,13.6,0.69,1.0037,1.02,0.04,2.6,10.5,6.7,14.5
2279,20060329,3,6,5.7,11.3,0.81,1.0084,0.59,0.77,0.3,8.1,6.2,10.9
2280,20060330,3,8,7.1,16.2,0.81,1.0037,0.53,0.77,0.1,11.6,8.0,15.2
2281,20060331,3,6,7.2,18.0,0.79,1.0074,0.97,0.24,2.1,12.0,9.1,15.6
2282,20060401,4,5,4.8,14.5,0.8,1.0099,0.99,0.5,2.2,10.4,4.8,14.4
2283,20060402,4,4,6.2,15.6,0.71,1.0098,1.39,0.32,4.8,9.8,3.7,13.9
2284,20060403,4,6,5.8,15.7,0.7,1.0155,1.08,0.32,2.6,8.3,4.3,11.3
2285,20060404,4,4,3.4,12.6,0.76,1.0171,1.56,0.01,5.9,4.9,0.5,9.9
2286,20060405,4,3,3.0,12.5,0.71,1.0143,1.95,0.0,9.0,3.7,-1.9,8.3
2287,20060406,4,4,4.0,11.2,0.65,1.0156,1.86,0.0,8.1,5.5,-1.3,10.9
2288,20060407,4,4,4.1,10.0,0.65,1.0142,1.68,0.0,6.5,7.4,1.1,11.9
2289,20060408,4,6,5.8,18.2,0.71,1.0094,1.46,0.34,4.8,7.9,4.5,13.2
2290,20060409,4,4,3.9,9.3,0.67,1.0123,1.67,0.0,6.2,6.6,2.0,11.9
2291,20060410,4,5,4.0,10.1,0.68,1.0172,1.32,0.0,3.7,6.0,1.9,10.4
2292,20060411,4,4,3.7,11.7,0.68,1.0188,1.54,0.47,5.1,4.9,-2.0,8.9
2293,20060412,4,6,4.9,13.2,0.77,1.0117,1.06,0.03,2.0,7.3,3.9,11.8
2294,20060413,4,7,6.5,13.8,0.84,1.0096,0.55,0.42,0.0,9.1,6.1,12.4
2295,20060414,4,6,3.9,10.5,0.78,1.0124,0.77,0.05,0.6,9.5,2.6,13.3
2296,20060415,4,6,3.6,10.5,0.79,1.0108,0.92,0.34,1.2,9.8,1.3,14.9
2297,20060416,4,7,4.5,12.3,0.82,1.0079,0.76,0.35,0.5,11.7,9.5,14.9
2298,20060417,4,6,3.5,8.1,0.75,1.0125,0.79,0.02,0.6,10.3,6.0,13.4
2299,20060418,4,5,3.9,9.9,0.72,1.0142,1.18,0.01,2.4,9.9,4.7,14.7
2300,20060419,4,4,3.3,8.2,0.7,1.0153,2.01,0.0,7.8,10.1,4.3,15.2
2301,20060420,4,4,2.6,8.3,0.64,1.0159,1.8,0.0,6.2,11.5,5.4,17.3
2302,20060421,4,6,2.1,6.6,0.61,1.0158,2.24,0.06,9.4,13.9,6.3,20.2
2303,20060422,4,7,3.0,6.6,0.76,1.0183,0.77,0.0,0.4,9.8,7.0,12.1
2304,20060423,4,6,1.8,5.2,0.71,1.017,1.53,0.0,4.2,10.2,6.1,14.5
2305,20060424,4,5,2.0,7.1,0.65,1.018,1.94,0.01,6.9,13.1,5.2,20.0
2306,20060425,4,4,3.3,10.5,0.62,1.0166,2.24,0.88,9.0,16.5,7.8,23.9
2307,20060426,4,7,1.8,5.2,0.84,1.019,0.85,0.01,0.6,13.5,9.6,15.9
2308,20060427,4,7,3.5,8.6,0.68,1.021,1.23,0.0,2.3,12.9,8.8,16.6
2309,20060428,4,4,4.9,12.7,0.67,1.0204,2.17,0.0,8.2,9.2,5.4,14.9
2310,20060429,4,6,4.2,13.9,0.76,1.0164,1.41,0.84,3.2,6.2,4.3,9.3
2311,20060430,4,6,2.9,10.2,0.85,1.0126,1.31,0.38,2.6,5.6,3.3,9.5
2312,20060501,5,6,4.9,10.7,0.83,1.0097,1.55,0.28,3.9,8.1,2.6,12.3
2313,20060502,5,4,4.2,9.2,0.68,1.0136,2.18,0.0,8.0,14.1,7.2,20.1
2314,20060503,5,4,3.9,10.0,0.52,1.0162,2.41,0.0,9.6,19.5,13.1,26.3
2315,20060504,5,6,3.2,11.5,0.5,1.0179,2.41,0.0,9.5,19.7,12.3,26.0
2316,20060505,5,5,3.2,9.5,0.49,1.0196,2.56,0.0,10.6,19.5,13.5,24.7
2317,20060506,5,2,3.6,13.9,0.47,1.0206,2.92,0.0,13.4,17.7,9.1,23.7
2318,20060507,5,4,4.8,11.7,0.38,1.0185,2.57,0.0,10.5,18.9,13.3,24.0
2319,20060508,5,3,4.9,17.8,0.45,1.0148,2.72,0.0,11.6,17.9,10.4,23.9
2320,20060509,5,3,3.7,14.2,0.54,1.0142,2.51,0.0,9.9,17.4,9.7,24.7
2321,20060510,5,1,2.8,9.9,0.55,1.0169,2.99,0.0,13.6,17.2,9.1,24.1
2322,20060511,5,1,1.6,6.2,0.54,1.0172,2.98,0.0,13.4,17.2,7.0,24.8
2323,20060512,5,3,2.9,14.4,0.49,1.0147,2.85,0.05,12.3,18.9,10.4,25.8
2324,20060513,5,7,3.7,8.8,0.73,1.0155,1.62,0.14,3.8,16.0,12.6,18.8
2325,20060514,5,6,2.1,6.8,0.81,1.0218,1.26,0.29,1.9,12.5,7.8,16.2
2326,20060515,5,6,3.0,9.9,0.68,1.0169,2.1,0.0,6.7,15.7,6.6,21.8
2327,20060516,5,6,4.0,9.8,0.66,1.0151,2.08,0.68,6.5,17.6,13.1,21.2
2328,20060517,5,7,2.3,8.2,0.75,1.0178,1.59,0.37,3.5,16.1,12.9,20.1
2329,20060518,5,5,5.3,13.0,0.74,1.0108,2.01,0.77,6.0,16.5,13.6,19.7
2330,20060519,5,7,7.8,17.8,0.79,1.0078,1.17,0.19,1.4,13.1,10.3,16.8
2331,20060520,5,7,7.5,18.9,0.83,0.998,1.02,1.58,0.8,11.6,8.5,15.4
2332,20060521,5,6,6.8,15.3,0.71,1.0035,1.37,1.12,2.3,14.4,10.7,17.9
2333,20060522,5,6,6.5,17.9,0.75,1.0005,1.42,0.3,2.5,15.1,12.4,19.4
2334,20060523,5,5,6.9,19.3,0.76,1.0145,1.63,0.51,3.6,10.9,7.8,12.9
2335,20060524,5,5,6.4,18.7,0.73,1.0192,2.26,0.8,7.4,11.1,6.4,16.1
2336,20060525,5,7,4.6,11.5,0.85,1.0172,0.84,0.06,0.2,11.5,8.3,14.8
2337,20060526,5,8,4.1,12.9,0.92,1.018,0.72,2.7,0.0,12.2,5.3,15.3
2338,20060527,5,8,4.5,9.0,0.92,1.0192,0.73,1.4,0.0,14.3,13.5,15.9
2339,20060528,5,7,5.5,14.0,0.7,1.0177,1.98,0.0,5.5,14.0,10.4,16.8
2340,20060529,5,6,4.0,10.7,0.74,1.0118,1.4,0.44,2.3,11.0,7.5,14.9
2341,20060530,5,6,3.9,16.9,0.81,1.0132,1.73,0.76,4.0,8.4,6.2,11.3
2342,20060531,5,7,4.2,11.8,0.82,1.0184,0.73,0.08,0.0,8.9,5.1,12.4
2343,20060601,6,7,5.0,13.5,0.73,1.0232,1.83,0.01,4.3,9.8,7.8,13.6
2344,20060602,6,5,2.2,5.5,0.75,1.0294,1.7,0.0,3.6,11.8,8.4,17.2
2345,20060603,6,7,2.7,9.3,0.76,1.0273,1.51,0.19,2.6,14.0,8.2,19.4
2346,20060604,6,5,4.1,9.1,0.62,1.0248,2.32,0.0,7.3,12.7,8.5,17.3
2347,20060605,6,5,2.9,9.0,0.67,1.0241,1.93,0.0,4.8,11.6,6.3,15.6
2348,20060606,6,3,2.6,7.6,0.67,1.0276,2.67,0.0,9.7,12.9,5.6,19.2
2349,20060607,6,3,1.7,9.1,0.64,1.0274,3.06,0.0,12.7,14.9,6.3,21.0
2350,20060608,6,1,1.5,5.2,0.62,1.027,3.19,0.0,13.7,16.7,7.7,23.7
2351,20060609,6,3,1.8,5.9,0.58,1.0248,3.23,0.0,14.0,18.8,9.1,26.1
2352,20060610,6,3,2.4,8.1,0.54,1.0226,3.35,0.0,15.0,21.0,11.7,27.7
2353,20060611,6,0,4.1,10.3,0.47,1.0245,3.45,0.0,15.8,22.4,15.3,27.8
2354,20060612,6,0,4.3,12.0,0.47,1.0234,3.45,0.0,15.8,22.4,11.0,29.3
2355,20060613,6,1,2.7,7.5,0.44,1.0198,3.38,0.0,15.2,25.7,18.4,32.7
2356,20060614,6,5,2.7,11.2,0.72,1.0171,2.3,0.79,7.0,21.3,16.6,26.2
2357,20060615,6,8,2.7,6.5,0.87,1.0177,0.83,0.01,0.1,16.6,14.0,18.9
2358,20060616,6,6,2.7,7.4,0.66,1.019,1.86,0.0,4.3,15.2,11.3,18.8
2359,20060617,6,3,1.7,5.7,0.69,1.0195,2.73,0.0,10.0,16.2,8.9,22.7
2360,20060618,6,4,3.1,10.1,0.59,1.0149,3.24,0.0,14.0,21.7,11.0,29.0
2361,20060619,6,5,3.5,10.1,0.76,1.0122,1.82,0.09,4.1,22.1,18.7,25.6
2362,20060620,6,6,3.1,10.4,0.68,1.0147,2.31,0.0,7.1,21.4,17.6,25.9
2363,20060621,6,6,5.1,14.1,0.65,1.0123,1.61,0.03,3.0,19.1,14.6,22.8
2364,20060622,6,4,5.7,14.2,0.65,1.0138,2.14,0.0,6.0,15.1,11.2,19.0
2365,20060623,6,3,2.6,6.3,0.61,1.0187,2.37,0.0,7.5,16.1,9.9,20.9
2366,20060624,6,4,2.0,7.5,0.54,1.0158,3.21,0.0,13.7,19.9,9.7,26.9
2367,20060625,6,6,2.4,27.3,0.73,1.0106,1.57,1.73,2.8,21.6,15.4,29.6
2368,20060626,6,6,5.2,12.4,0.77,1.0132,1.92,0.0,4.7,19.3,15.1,23.6
2369,20060627,6,7,2.3,6.2,0.76,1.0197,0.88,0.01,0.2,15.8,13.7,18.6
2370,20060628,6,4,2.5,5.8,0.66,1.0206,2.79,0.0,10.5,17.6,12.3,22.4
2371,20060629,6,1,2.9,7.1,0.66,1.0214,3.14,0.0,13.2,18.8,11.2,25.2
2372,20060630,6,1,2.2,6.4,0.6,1.0235,3.12,0.0,13.1,21.9,14.0,27.9
2373,20060701,7,1,2.5,8.2,0.56,1.0238,3.28,0.0,14.4,22.9,14.4,29.7
2374,20060702,7,1,3.3,9.9,0.47,1.021,3.33,0.0,14.9,23.5,15.2,30.1
2375,20060703,7,1,3.4,8.4,0.41,1.0172,3.39,0.0,15.4,24.4,18.1,30.7
2376,20060704,7,2,2.3,6.7,0.48,1.0152,3.26,0.0,14.3,25.2,14.9,32.7
2377,20060705,7,4,3.0,13.6,0.64,1.0148,2.41,0.62,7.9,24.2,18.5,32.4
2378,20060706,7,5,2.6,10.1,0.74,1.0163,1.89,0.12,4.6,22.6,19.0,28.2
2379,20060707,7,6,3.1,8.6,0.76,1.0169,2.04,0.03,5.5,21.4,18.8,24.4
2380,20060708,7,5,3.0,7.7,0.67,1.0182,2.31,0.0,7.3,20.5,17.2,25.1
2381,20060709,7,5,5.5,16.0,0.61,1.016,1.66,0.0,3.4,22.2,16.1,27.7
2382,20060710,7,3,3.1,9.7,0.63,1.0229,2.52,0.01,8.8,20.9,15.9,26.2
2383,20060711,7,4,3.7,8.7,0.63,1.0225,2.68,0.0,10.0,23.2,17.9,28.9
2384,20060712,7,3,2.5,6.1,0.64,1.024,2.96,0.0,12.2,22.1,15.1,28.0
2385,20060713,7,2,3.6,11.5,0.57,1.0219,3.12,0.0,13.5,23.6,16.3,29.6
2386,20060714,7,2,5.3,11.6,0.54,1.0284,3.02,0.0,12.8,19.7,16.0,24.3
2387,20060715,7,2,4.8,10.7,0.48,1.029,3.32,0.0,15.3,20.6,12.8,26.7
2388,20060716,7,0,3.6,11.7,0.45,1.027,3.31,0.0,15.3,23.0,14.5,29.8
2389,20060717,7,0,2.4,7.3,0.45,1.0245,3.3,0.0,15.3,23.5,13.6,32.0
2390,20060718,7,2,2.2,5.9,0.44,1.0211,3.25,0.0,14.9,26.0,14.9,33.9
2391,20060719,7,1,3.5,10.3,0.35,1.0179,3.17,0.0,14.3,28.3,16.7,36.1
2392,20060720,7,3,4.2,10.9,0.42,1.0172,2.93,0.0,12.4,27.7,21.5,32.5
2393,20060721,7,0,2.1,7.8,0.52,1.0198,3.1,0.0,13.8,26.3,18.4,33.0
2394,20060722,7,4,2.9,15.6,0.58,1.0165,2.56,0.0,9.6,25.5,20.3,33.0
2395,20060723,7,3,3.5,9.0,0.62,1.0183,2.79,0.0,11.4,24.6,19.4,30.7
2396,20060724,7,2,2.0,6.9,0.6,1.0202,2.74,0.0,11.1,24.4,17.2,30.6
2397,20060725,7,3,3.1,9.3,0.5,1.0178,2.89,0.0,12.4,26.9,19.5,33.2
2398,20060726,7,4,2.6,10.5,0.56,1.0153,2.21,0.82,7.3,26.8,20.2,36.3
2399,20060727,7,5,2.5,7.9,0.63,1.0151,2.02,0.3,6.0,25.2,19.5,31.1
2400,20060728,7,6,1.9,8.0,0.75,1.0119,1.85,0.04,5.0,23.4,19.0,28.5
2401,20060729,7,4,2.0,7.1,0.74,1.0106,2.23,0.0,7.6,21.9,17.9,27.8
2402,20060730,7,5,4.0,13.5,0.71,1.012,1.49,0.91,3.0,22.0,16.0,30.1
2403,20060731,7,4,3.7,8.8,0.68,1.0136,2.2,0.0,7.5,19.5,15.6,23.8
2404,20060801,8,6,5.2,16.4,0.77,1.0073,0.97,0.64,0.7,18.0,15.4,21.7
2405,20060802,8,6,5.4,17.4,0.79,1.0063,1.12,0.92,1.3,16.1,13.5,21.5
2406,20060803,8,6,2.6,7.8,0.77,1.0063,1.43,0.0,2.8,16.3,13.1,20.9
2407,20060804,8,7,2.2,12.0,0.82,1.011,0.98,2.5,0.8,17.2,11.8,22.3
2408,20060805,8,5,3.5,10.2,0.75,1.0164,2.09,0.03,7.0,19.8,14.9,25.1
2409,20060806,8,5,4.2,9.8,0.7,1.018,1.79,0.0,5.0,20.6,17.6,25.0
2410,20060807,8,6,3.0,9.8,0.8,1.0178,1.42,0.0,2.9,18.9,13.5,23.5
2411,20060808,8,6,4.6,10.7,0.69,1.0182,1.54,0.0,3.6,17.6,15.3,20.1
2412,20060809,8,6,2.3,8.7,0.8,1.0151,0.95,0.19,0.8,15.8,12.1,19.7
2413,20060810,8,6,3.1,10.5,0.84,1.0128,1.19,0.21,1.8,13.5,9.1,17.5
2414,20060811,8,7,2.8,9.5,0.82,1.0102,1.32,0.03,2.5,13.9,11.3,17.4
2415,20060812,8,6,2.2,6.5,0.79,1.0076,1.17,0.04,1.8,14.0,11.0,18.2
2416,20060813,8,2,2.4,9.3,0.77,1.0064,2.66,0.14,12.2,14.8,9.0,21.2
2417,20060814,8,6,4.7,15.7,0.87,1.0055,1.16,0.43,1.8,14.0,10.4,18.8
2418,20060815,8,7,4.7,9.8,0.86,1.0083,0.83,0.77,0.5,16.0,14.3,20.5
2419,20060816,8,6,3.7,7.9,0.77,1.006,1.08,1.43,1.5,17.8,14.3,22.7
2420,20060817,8,6,3.3,15.0,0.79,1.0047,1.53,0.97,4.0,19.0,15.3,24.5
2421,20060818,8,6,4.7,13.0,0.75,1.007,1.76,0.04,5.6,19.1,16.3,23.7
2422,20060819,8,5,3.9,11.3,0.77,1.0132,1.82,0.78,6.1,18.7,15.5,24.7
2423,20060820,8,6,5.2,17.5,0.84,1.016,1.29,0.73,2.7,16.7,14.8,20.6
2424,20060821,8,7,5.1,12.2,0.82,1.0163,1.17,1.4,2.1,16.4,14.0,20.7
2425,20060822,8,6,3.9,10.4,0.8,1.0168,1.37,0.0,3.3,16.3,11.7,20.1
2426,20060823,8,4,2.2,6.6,0.76,1.0154,1.94,0.0,7.3,16.8,9.6,22.2
2427,20060824,8,6,3.2,11.1,0.8,1.0079,1.12,0.08,2.0,16.6,12.4,19.6
2428,20060825,8,6,2.4,7.9,0.85,1.0076,1.26,0.04,2.8,15.7,10.1,21.3
2429,20060826,8,6,2.1,7.8,0.8,1.0094,1.4,0.01,3.7,16.0,12.1,20.0
2430,20060827,8,6,3.3,11.3,0.81,1.0117,1.4,0.37,3.8,16.2,12.2,19.9
2431,20060828,8,6,4.6,12.4,0.89,1.0069,0.76,1.89,0.5,13.7,11.3,15.7
2432,20060829,8,4,4.4,12.4,0.83,1.0074,1.66,0.5,5.8,12.8,9.4,17.9
2433,20060830,8,5,3.9,13.4,0.86,1.0167,0.98,0.36,1.5,13.0,10.0,17.1
2434,20060831,8,6,4.1,10.9,0.81,1.0228,0.91,0.0,1.2,14.8,9.2,18.0
2435,20060901,9,6,3.6,8.3,0.71,1.0168,0.97,0.0,1.7,19.5,14.5,23.3
2436,20060902,9,6,4.3,10.8,0.7,1.0122,1.28,0.0,3.7,19.1,16.0,22.9
2437,20060903,9,7,8.3,16.6,0.79,1.0115,0.57,0.22,0.1,20.4,17.8,23.5
2438,20060904,9,5,4.9,11.2,0.75,1.022,1.04,0.0,2.3,19.1,11.8,22.1
2439,20060905,9,6,2.3,6.3,0.84,1.0244,0.49,0.0,0.0,17.6,11.3,22.5
2440,20060906,9,2,2.1,5.8,0.78,1.0181,2.08,0.0,11.1,20.6,15.7,27.1
2441,20060907,9,3,3.2,10.6,0.83,1.017,1.36,0.13,4.7,16.8,11.9,22.2
2442,20060908,9,1,2.3,6.8,0.75,1.0286,1.76,0.0,8.3,13.9,8.2,19.3
2443,20060909,9,1,2.9,8.3,0.72,1.0273,2.15,0.0,12.3,14.8,7.4,21.1
2444,20060910,9,2,3.9,10.7,0.69,1.0225,2.09,0.0,11.9,17.2,8.9,24.7
2445,20060911,9,1,3.9,6.9,0.65,1.02,2.02,0.0,11.3,20.9,14.5,27.2
2446,20060912,9,0,3.6,8.5,0.67,1.017,1.99,0.0,11.2,22.6,15.8,28.9
2447,20060913,9,1,4.5,9.9,0.6,1.0132,1.97,0.0,11.2,23.3,19.1,29.0
2448,20060914,9,4,3.7,10.4,0.57,1.0082,1.8,0.0,9.6,22.4,17.8,27.7
2449,20060915,9,6,3.3,8.6,0.62,1.0057,1.56,0.0,7.4,21.0,15.2,25.7
2450,20060916,9,5,1.8,7.1,0.69,1.0078,1.71,0.0,9.0,21.3,14.8,27.5
2451,20060917,9,6,3.2,8.8,0.82,1.0101,0.72,0.47,1.1,19.1,16.6,22.6
2452,20060918,9,8,2.4,5.9,0.9,1.0126,0.42,0.5,0.0,16.7,14.9,18.1
2453,20060919,9,4,3.9,12.5,0.82,1.0146,0.97,0.07,2.8,15.2,11.0,20.2
2454,20060920,9,2,3.7,8.0,0.76,1.0174,1.82,0.0,11.0,15.2,10.5,20.6
2455,20060921,9,0,5.5,12.8,0.65,1.0131,1.83,0.0,11.3,19.4,13.6,25.3
2456,20060922,9,3,5.6,12.0,0.59,1.0115,1.61,0.0,9.0,21.7,17.6,27.6
2457,20060923,9,6,2.2,7.2,0.72,1.0118,0.83,0.0,2.1,20.1,15.8,24.8
2458,20060924,9,6,3.3,8.2,0.71,1.009,0.61,0.0,0.8,19.7,15.1,23.3
2459,20060925,9,6,2.8,8.4,0.82,1.0089,0.39,0.0,0.0,17.3,14.3,21.1
2460,20060926,9,7,3.5,10.0,0.84,1.0156,0.51,0.12,0.4,16.7,14.5,19.9
2461,20060927,9,5,1.5,4.0,0.82,1.0164,1.27,0.0,6.3,15.8,12.2,20.9
2462,20060928,9,4,3.4,6.9,0.76,1.0118,0.81,0.0,2.3,16.5,12.7,21.8
2463,20060929,9,5,4.4,8.5,0.73,1.01,1.29,0.52,6.8,18.3,14.8,23.1
2464,20060930,9,5,3.9,8.5,0.77,1.0108,1.26,0.09,6.7,17.5,14.0,21.9
2465,20061001,10,5,5.0,13.7,0.76,1.0098,0.81,0.02,2.5,17.3,14.7,20.2
2466,20061002,10,7,7.0,13.7,0.71,1.007,0.35,0.0,0.0,16.4,13.9,17.8
2467,20061003,10,7,3.7,8.7,0.81,1.0018,0.42,0.29,0.2,14.4,12.3,16.0
2468,20061004,10,7,4.1,8.5,0.87,1.0102,0.5,0.27,0.6,12.4,8.8,15.2
2469,20061005,10,6,5.3,12.9,0.77,1.0162,1.0,0.64,4.7,12.9,7.6,17.1
2470,20061006,10,8,6.9,15.4,0.83,1.0097,0.33,0.64,0.0,15.4,13.2,17.6
2471,20061007,10,5,6.2,15.0,0.78,1.0132,1.03,0.06,5.2,13.2,8.4,16.8
2472,20061008,10,4,3.1,7.7,0.78,1.0216,1.32,0.0,8.8,12.0,7.6,17.8
2473,20061009,10,6,4.1,8.8,0.75,1.0192,1.23,0.02,7.9,14.3,10.1,19.4
2474,20061010,10,5,2.3,6.1,0.85,1.0206,0.71,0.12,2.4,15.6,12.3,20.4
2475,20061011,10,4,3.3,8.4,0.78,1.0139,1.2,0.0,7.9,15.6,8.0,21.7
2476,20061012,10,6,3.3,7.4,0.81,1.0205,0.83,0.0,3.8,17.2,14.6,20.4
2477,20061013,10,6,1.9,5.2,0.87,1.0299,0.38,0.0,0.3,14.9,11.6,17.2
2478,20061014,10,4,2.6,7.1,0.8,1.0293,0.86,0.0,4.4,13.8,7.4,17.1
2479,20061015,10,1,2.8,10.1,0.82,1.0281,1.24,0.0,9.4,10.8,5.8,17.0
2480,20061016,10,0,3.3,10.3,0.75,1.0236,1.27,0.0,10.0,10.6,3.3,17.9
2481,20061017,10,3,5.7,13.2,0.68,1.0155,1.18,0.0,9.0,12.7,9.1,17.6
2482,20061018,10,6,5.1,9.8,0.72,1.0078,0.83,0.0,4.5,14.3,10.8,18.7
2483,20061019,10,6,5.9,12.1,0.78,1.0,0.52,0.09,1.5,14.6,12.4,17.3
2484,20061020,10,6,5.4,13.0,0.78,0.9978,0.73,0.36,3.7,15.8,14.0,18.7
2485,20061021,10,6,5.1,13.4,0.78,1.0015,0.64,0.03,2.8,15.6,14.1,17.9
2486,20061022,10,6,5.9,11.3,0.75,1.0023,0.69,0.26,3.4,15.5,11.8,18.4
2487,20061023,10,7,5.2,12.3,0.85,0.9954,0.28,0.98,0.1,16.7,14.9,18.3
2488,20061024,10,6,7.9,20.8,0.8,0.9969,0.24,0.17,0.0,14.2,9.7,16.0
2489,20061025,10,4,5.1,15.1,0.77,1.01,0.75,0.0,4.5,12.9,8.2,16.7
2490,20061026,10,4,6.3,13.8,0.67,1.0065,0.85,0.0,6.0,18.4,14.9,23.7
2491,20061027,10,6,3.9,11.9,0.67,1.0208,0.72,0.0,4.5,14.7,11.1,18.0
2492,20061028,10,7,3.6,12.0,0.86,1.023,0.23,0.09,0.0,13.6,8.2,16.5
2493,20061029,10,6,5.0,12.5,0.79,1.0203,0.53,0.0,2.4,14.6,11.1,16.7
2494,20061030,10,5,2.7,6.4,0.81,1.0206,0.66,0.0,4.0,11.5,8.0,15.7
2495,20061031,10,5,6.1,15.4,0.81,1.0074,0.32,0.12,0.5,11.1,8.4,13.9
2496,20061101,11,3,6.0,17.4,0.66,1.0178,0.69,0.0,4.7,7.5,0.7,10.9
2497,20061102,11,5,3.1,12.4,0.85,1.0286,0.54,0.08,2.9,3.7,-2.0,8.8
2498,20061103,11,6,2.0,6.4,0.89,1.0302,0.3,0.01,0.5,5.5,2.8,8.0
2499,20061104,11,7,3.4,8.7,0.84,1.0314,0.41,0.0,1.5,8.1,3.8,11.4
2500,20061105,11,8,5.1,10.7,0.85,1.0281,0.2,0.0,0.0,9.9,8.3,10.9
2501,20061106,11,7,4.3,8.5,0.83,1.0275,0.19,0.0,0.0,9.8,8.6,10.9
2502,20061107,11,5,3.4,8.3,0.75,1.0226,0.77,0.0,7.0,9.0,5.4,12.5
2503,20061108,11,7,5.1,11.6,0.86,1.02,0.19,0.72,0.0,7.7,3.6,11.5
2504,20061109,11,4,4.4,12.0,0.8,1.0268,0.65,0.0,5.3,9.7,3.3,12.2
2505,20061110,11,5,2.8,9.4,0.83,1.0335,0.56,0.33,4.0,5.8,2.5,9.6
2506,20061111,11,7,6.4,15.8,0.8,1.0161,0.22,1.67,0.2,8.4,5.8,11.4
2507,20061112,11,6,5.4,12.9,0.83,1.0153,0.3,0.13,0.8,7.4,4.0,9.5
2508,20061113,11,7,6.0,14.9,0.9,1.0092,0.17,0.31,0.0,10.0,5.9,12.5
2509,20061114,11,7,5.3,11.4,0.88,1.0101,0.17,0.17,0.0,12.4,9.8,13.5
