,date,de_bbq_weather,dresden_bbq_weather,dusseldorf_bbq_weather,heathrow_bbq_weather,kassel_bbq_weather,maastricht_bbq_weather,muenchen_bbq_weather,oslo_bbq_weather,stockholm_bbq_weather,tours_bbq_weather
2509,20061114,False,False,False,False,False,False,False,False,False,False
2510,20061115,False,False,False,False,False,False,False,False,False,False
2511,20061116,False,False,False,False,False,False,True,False,False,False
2512,20061117,False,False,False,False,False,False,False,False,False,False
2513,20061118,False,False,False,False,False,False,False,False,False,False
2514,20061119,False,False,False,False,False,False,False,False,False,False
2515,20061120,False,False,False,False,False,False,False,False,False,False
2516,20061121,False,False,False,False,False,False,False,False,False,False
2517,20061122,False,False,False,False,False,False,False,False,False,False
2518,20061123,False,False,False,False,False,False,False,False,False,False
2519,20061124,False,False,False,False,False,False,False,False,False,False
2520,20061125,False,False,False,False,False,True,False,False,False,False
2521,20061126,False,False,False,False,False,False,False,False,False,False
2522,20061127,False,False,False,False,False,False,False,False,False,False
2523,20061128,False,False,False,False,False,False,False,False,False,False
2524,20061129,False,False,False,False,False,False,False,False,False,False
2525,20061130,False,False,False,False,False,False,False,False,False,False
2526,20061201,False,False,False,False,False,False,False,False,False,False
2527,20061202,False,False,False,False,False,False,False,False,False,False
2528,20061203,False,False,False,False,False,False,False,False,False,False
2529,20061204,False,False,False,False,False,False,False,False,False,False
2530,20061205,False,False,False,False,False,False,False,False,False,False
2531,20061206,False,False,False,False,False,False,False,False,False,False
2532,20061207,False,False,False,False,False,False,False,False,False,False
2533,20061208,False,False,False,False,False,False,False,False,False,False
2534,20061209,False,False,False,False,False,False,False,False,False,False
2535,20061210,False,False,False,False,False,False,False,False,False,False
2536,20061211,False,False,False,False,False,False,False,False,False,False
2537,20061212,False,False,False,False,False,False,False,False,False,False
2538,20061213,False,False,False,False,False,False,False,False,False,False
2539,20061214,False,False,False,False,False,False,False,False,False,False
2540,20061215,False,False,False,False,False,False,False,False,False,False
2541,20061216,False,False,False,False,False,False,False,False,False,False
2542,20061217,False,False,False,False,False,False,False,False,False,False
2543,20061218,False,False,False,False,False,False,False,False,False,False
2544,20061219,False,False,False,False,False,False,False,False,False,False
2545,20061220,False,False,False,False,False,False,False,False,False,False
2546,20061221,False,False,False,False,False,False,False,False,False,False
2547,20061222,False,False,False,False,False,False,False,False,False,False
2548,20061223,False,False,False,False,False,False,False,False,False,False
2549,20061224,False,False,False,False,False,False,False,False,False,False
2550,20061225,False,False,False,False,False,False,False,False,False,False
2551,20061226,False,False,False,False,False,False,False,False,False,False
2552,20061227,False,False,False,False,False,False,False,False,False,False
2553,20061228,False,False,False,False,False,False,False,False,False,False
2554,20061229,False,False,False,False,False,False,False,False,False,False
2555,20061230,False,False,False,False,False,False,False,False,False,False
2556,20061231,False,False,False,False,False,False,False,False,False,False
2557,20070101,False,False,False,False,False,False,False,False,False,False
2558,20070102,False,False,False,False,False,False,False,False,False,False
2559,20070103,False,False,False,False,False,False,False,False,False,False
2560,20070104,False,False,False,False,False,False,False,False,False,False
2561,20070105,False,False,False,False,False,False,False,False,False,False
2562,20070106,False,False,False,False,False,False,False,False,False,False
2563,20070107,False,False,False,False,False,False,False,False,False,False
2564,20070108,False,False,False,False,False,False,False,False,False,False
2565,20070109,False,False,False,False,False,False,False,False,False,False
2566,20070110,False,False,False,False,False,False,False,False,False,False
2567,20070111,False,False,False,False,False,False,False,False,False,False
2568,20070112,False,False,False,False,False,False,False,False,False,False
2569,20070113,False,False,False,False,False,False,False,False,False,False
2570,20070114,False,False,False,False,False,False,False,False,False,False
2571,20070115,False,False,False,False,False,False,False,False,False,False
2572,20070116,False,False,False,False,False,False,False,False,False,False
2573,20070117,False,False,False,False,False,False,False,False,False,False
2574,20070118,False,False,False,False,False,False,False,False,False,False
2575,20070119,False,False,False,False,False,False,False,False,False,False
2576,20070120,False,False,False,False,False,False,False,False,False,False
2577,20070121,False,False,False,False,False,False,False,False,False,False
2578,20070122,False,False,False,False,False,False,False,False,False,False
2579,20070123,False,False,False,False,False,False,False,False,False,False
2580,20070124,False,False,False,False,False,False,False,False,False,False
2581,20070125,False,False,False,False,False,False,False,False,False,False
2582,20070126,False,False,False,False,False,False,False,False,False,False
2583,20070127,False,False,False,False,False,False,False,False,False,False
2584,20070128,False,False,False,False,False,False,False,False,False,False
2585,20070129,False,False,False,False,False,False,False,False,False,False
2586,20070130,False,False,False,False,False,False,False,False,False,False
2587,20070131,False,False,False,False,False,False,False,False,False,False
2588,20070201,False,False,False,False,False,False,False,False,False,False
2589,20070202,False,False,False,False,False,False,False,False,False,False
2590,20070203,False,False,False,False,False,False,False,False,False,False
2591,20070204,False,False,False,False,False,False,False,False,False,False
2592,20070205,False,False,False,False,False,False,False,False,False,False
2593,20070206,False,False,False,False,False,False,False,False,False,False
2594,20070207,False,False,False,False,False,False,False,False,False,False
2595,20070208,False,False,False,False,False,False,False,False,False,False
2596,20070209,False,False,False,False,False,False,False,False,False,False
2597,20070210,False,False,False,False,False,False,False,False,False,False
2598,20070211,False,False,False,False,False,False,False,False,False,False
2599,20070212,False,False,False,False,False,False,False,False,False,False
2600,20070213,False,False,False,False,False,False,False,False,False,False
2601,20070214,False,False,False,False,False,False,False,False,False,False
2602,20070215,False,False,False,False,False,False,False,False,False,False
2603,20070216,False,False,False,False,False,False,False,False,False,False
2604,20070217,False,False,False,False,False,False,False,False,False,False
2605,20070218,False,False,False,False,False,False,False,False,False,False
2606,20070219,False,False,False,False,False,False,False,False,False,False
2607,20070220,False,False,False,False,False,False,False,False,False,False
2608,20070221,False,False,False,False,False,False,False,False,False,False
2609,20070222,False,False,False,False,False,False,False,False,False,False
2610,20070223,False,False,False,False,False,False,False,False,False,False
2611,20070224,False,False,False,False,False,False,False,False,False,False
2612,20070225,False,False,False,False,False,False,False,False,False,False
2613,20070226,False,False,False,False,False,False,False,False,False,False
2614,20070227,False,False,False,False,False,False,False,False,False,False
2615,20070228,False,False,False,False,False,False,False,False,False,False
2616,20070301,False,False,False,False,False,False,False,False,False,False
2617,20070302,False,False,False,False,False,False,False,False,False,False
2618,20070303,False,False,False,False,False,False,False,False,False,False
2619,20070304,False,False,False,False,False,False,False,False,False,False
2620,20070305,False,False,False,False,False,False,False,False,False,False
2621,20070306,False,False,False,False,False,False,False,False,False,False
2622,20070307,False,False,False,False,False,False,False,False,False,False
2623,20070308,False,False,False,False,False,False,False,False,False,False
